/*********************************************
    * Lab01 - simple
    * Author: Coso
    * Creation Date: Mar, 2019
    *********************************************/
instance_name = "large_instance_16_simple";

d = 10;
r = 50;

SCj = [652 573 602 601 600 629 612 560 562 621];
Dk = [37 91 80 67 51 36 50 42 70 22 72 93 59 82 78 89 82 44 50 35 83 47 98 73 33 26 97 77 37 17 60 96 49 17 16 47 93 52 79 89 32 20 91 47 67 82 67 90 60 35];

Cjk = [[52 36 77 84 77 52 55 38 82 37 77 32 70 89 39 69 39 43 84 31 81 37 73 58
  37 35 62 69 47 80 40 70 63 50 38 80 78 52 59 40 62 67 83 60 47 55 41 83
  63 52]
 [84 40 78 36 52 55 45 55 54 46 35 65 48 31 88 44 67 63 49 89 69 79 61 68
  87 73 50 57 35 46 35 55 62 53 52 68 33 72 76 49 89 77 75 82 57 45 86 86
  78 54]
 [57 33 80 45 69 41 48 66 52 78 32 63 33 43 40 41 65 59 37 35 80 34 58 80
  38 36 46 73 74 76 35 62 68 44 50 57 43 76 38 48 72 74 61 49 33 59 62 71
  69 71]
 [33 81 75 88 32 86 86 71 75 82 56 84 73 30 50 35 64 33 83 74 88 48 35 74
  37 80 32 79 44 35 52 50 80 43 73 55 89 64 59 77 74 58 68 58 60 75 39 58
  69 75]
 [59 40 34 71 35 59 48 69 84 53 58 78 70 79 48 74 66 43 53 40 60 74 33 43
  63 45 45 35 64 66 63 64 40 68 66 79 89 89 44 41 49 51 46 79 53 30 79 70
  53 89]
 [52 86 50 60 44 45 75 41 50 37 86 32 60 38 53 86 58 82 33 66 71 41 87 83
  50 49 68 35 71 38 79 53 75 83 47 87 67 62 66 38 32 68 65 44 80 66 49 49
  53 82]
 [42 86 74 42 74 63 65 69 60 48 36 48 56 32 48 89 49 30 60 59 70 61 89 50
  61 49 87 42 58 79 67 50 80 76 67 43 51 87 87 40 45 47 34 33 48 84 42 60
  71 85]
 [53 71 79 86 48 41 56 30 83 89 88 36 77 79 88 74 76 81 50 55 35 42 88 40
  87 46 67 40 43 69 61 66 33 79 76 43 44 47 43 68 66 70 49 74 48 33 73 69
  56 87]
 [77 42 56 49 55 35 36 36 88 89 59 75 58 43 41 41 48 70 80 73 49 79 81 76
  57 67 74 53 42 49 69 41 68 55 62 47 68 51 33 39 87 70 44 42 74 89 39 47
  54 61]
 [61 50 55 49 76 69 72 35 81 43 45 59 64 36 55 80 48 71 66 80 65 36 46 76
  83 73 35 68 47 89 88 56 81 89 75 67 44 33 64 45 57 30 67 68 77 67 38 30
  40 52]];
