/*********************************************
    * Lab01 - simple
    * Author: Coso
    * Creation Date: Mar, 2019
    *********************************************/
instance_name = "large_instance_13_simple";

d = 10;
r = 50;

SCj = [540 566 539 556 499 574 553 538 510 553];
Dk = [100 26 54 45 22 51 26 16 93 28 24 49 12 16 67 76 25 99 87 45 97 99 14 15 76 74 46 73 46 33 54 97 40 17 45 56 56 47 18 85 96 77 88 84 34 36 89 98 46 77];

Cjk = [[86 73 47 60 83 46 85 54 74 49 89 67 47 62 59 44 46 47 42 85 48 61 81 54
  55 82 37 53 65 71 38 54 39 48 31 70 68 66 38 73 64 31 62 61 65 64 45 33
  30 68]
 [31 71 42 49 54 67 64 60 42 67 49 43 60 64 39 34 42 32 77 39 60 32 53 86
  35 61 76 41 81 65 38 62 71 36 82 36 37 42 50 37 59 58 63 48 33 79 71 78
  43 36]
 [46 58 38 60 73 39 74 39 35 49 66 48 82 31 62 75 33 31 70 74 43 51 41 89
  53 61 40 58 54 45 37 62 72 34 89 69 59 41 76 38 59 83 42 69 70 88 32 52
  70 34]
 [50 86 82 49 52 46 62 58 46 71 40 86 50 87 32 36 52 33 54 61 68 52 82 72
  39 82 35 74 89 81 74 70 57 69 31 82 56 76 87 73 70 72 31 55 43 75 87 83
  39 63]
 [67 68 54 88 82 52 56 79 81 57 67 36 36 37 49 87 66 32 31 59 49 64 60 58
  85 87 46 86 54 64 41 62 81 43 47 36 81 32 34 66 45 70 78 42 85 31 48 88
  78 57]
 [64 51 52 75 87 31 61 84 34 85 67 33 80 73 88 80 70 87 44 39 56 63 84 73
  32 31 58 63 36 60 71 43 49 73 32 69 79 35 77 88 72 36 80 83 83 42 37 72
  82 82]
 [57 65 56 35 33 41 86 81 83 30 32 46 53 46 59 49 72 82 83 72 88 49 54 55
  71 47 66 80 63 64 79 61 58 44 73 50 57 76 58 60 31 82 43 39 71 43 60 30
  31 39]
 [78 47 49 63 34 30 60 33 41 56 81 84 57 57 58 61 34 69 30 48 71 56 68 62
  76 62 51 39 54 64 89 55 65 62 62 49 34 68 36 43 60 67 87 35 62 38 78 31
  89 50]
 [73 45 67 43 49 33 65 51 65 48 69 42 45 83 33 46 82 33 66 33 71 39 87 67
  56 78 72 39 48 39 65 32 51 75 89 30 80 30 65 41 45 86 81 37 31 79 80 30
  51 41]
 [70 61 83 34 73 31 83 73 45 57 71 72 77 42 31 86 56 31 43 47 48 36 82 51
  69 68 59 77 81 49 58 39 37 70 86 36 76 54 34 33 41 36 63 52 58 31 67 57
  58 54]];
