/*********************************************
    * Lab01 - simple
    * Author: Coso
    * Creation Date: Mar, 2019
    *********************************************/
instance_name = "large_instance_12_simple";

d = 10;
r = 50;

SCj = [432 453 432 402 427 434 415 490 408 441];
Dk = [94 47 91 31 28 12 43 32 30 85 99 61 92 93 85 30 21 97 68 60 22 32 84 58 94 32 39 88 54 30 92 57 80 34 98 35 78 70 34 48 68 96 79 81 30 12 72 26 85 99];

Cjk = [[44 80 81 87 77 63 55 56 57 88 50 49 57 37 49 44 57 69 30 59 59 35 76 88
  74 58 75 60 36 81 48 73 32 70 32 50 79 35 87 50 73 51 67 68 39 65 49 42
  31 68]
 [32 60 74 50 56 58 42 86 40 39 82 78 44 65 52 51 33 72 31 56 48 89 87 45
  75 65 45 55 57 89 87 70 74 69 53 45 56 36 34 78 75 83 35 41 41 50 76 40
  58 54]
 [46 51 86 73 57 51 44 71 78 52 61 40 87 55 30 54 83 40 32 32 55 38 71 87
  76 37 75 84 62 36 53 40 64 88 58 35 53 60 56 42 84 89 42 63 30 49 33 39
  78 78]
 [74 68 50 63 46 75 57 78 89 70 35 46 83 74 49 72 56 52 75 42 69 59 83 56
  40 86 35 76 57 80 51 80 65 32 68 88 78 37 43 40 31 88 39 54 36 44 88 79
  65 72]
 [64 46 53 55 85 62 38 58 39 61 48 35 85 40 56 45 62 88 64 57 68 88 49 36
  85 89 56 89 44 63 45 81 71 39 32 84 58 56 43 31 39 38 54 36 47 56 45 34
  55 75]
 [59 87 70 35 58 46 46 39 58 50 34 52 31 83 46 58 55 40 51 55 81 55 49 67
  64 36 55 31 77 67 60 70 88 52 67 50 45 64 34 61 52 63 52 54 61 65 80 61
  84 44]
 [41 58 85 63 54 88 72 67 60 50 55 44 62 65 70 59 83 41 86 35 48 74 58 74
  50 79 38 37 71 87 55 80 80 31 65 39 40 49 78 42 69 34 76 61 62 48 49 49
  86 85]
 [83 30 83 64 79 88 38 60 83 42 77 77 78 49 65 85 39 34 55 63 44 50 47 87
  35 31 55 64 53 82 33 42 72 38 63 40 48 40 60 80 52 80 78 63 55 49 80 53
  77 43]
 [76 87 56 66 44 50 68 65 36 30 52 33 80 33 80 47 77 83 75 52 58 63 51 78
  73 47 59 58 57 60 56 37 68 52 71 45 75 36 54 31 75 57 66 63 30 47 79 72
  38 32]
 [48 37 41 46 37 51 61 34 60 32 74 48 37 37 75 42 33 65 44 75 56 56 65 69
  45 69 65 86 42 71 38 50 81 62 62 40 34 74 33 46 77 45 71 65 64 77 46 74
  37 51]];
