/*********************************************
    * Lab01 - simple
    * Author: Coso
    * Creation Date: Mar, 2019
    *********************************************/
instance_name = "large_instance_01_simple";

d = 10;
r = 50;

SCj = [511 518 489 499 503 499 467 511 451 485];
Dk = [12 60 14 29 75 97 60 21 17 56 20 66 13 77 76 45 81 32 74 67 17 80 46 24 57 96 43 98 20 22 29 83 50 91 13 49 17 79 12 74 38 66 71 79 11 45 16 63 74 42];

Cjk = [[56 35 74 69 57 34 33 51 76 89 42 50 82 84 80 77 73 35 42 88 69 55 58 69
  62 60 64 83 46 63 81 67 79 43 81 57 43 83 66 62 57 43 80 75 57 64 62 67
  64 82]
 [42 73 67 62 52 31 74 76 51 44 57 31 38 60 31 81 65 75 71 81 41 51 32 83
  58 62 31 87 62 39 63 75 42 72 83 36 71 39 58 53 86 60 30 76 56 69 42 49
  30 81]
 [75 62 31 40 50 82 77 61 72 50 43 68 79 84 65 34 86 83 34 83 86 37 79 43
  58 75 76 82 62 70 30 54 35 86 56 51 86 66 55 78 87 86 54 43 33 48 56 85
  54 37]
 [48 70 33 69 30 33 49 42 47 67 66 41 53 61 57 58 76 31 74 36 34 88 52 52
  79 71 33 46 45 52 75 51 86 48 57 72 82 42 35 60 31 86 59 81 59 52 78 31
  87 85]
 [77 42 50 75 83 39 82 40 46 63 48 50 57 43 34 78 74 81 62 55 60 36 41 80
  87 46 48 69 56 72 36 48 50 32 85 87 85 68 86 78 59 61 81 89 43 67 60 81
  40 40]
 [72 45 46 41 60 43 56 48 34 32 86 35 38 49 76 78 84 31 71 75 32 53 47 71
  43 85 39 39 48 44 35 47 41 53 65 80 71 30 50 83 59 60 64 49 55 39 63 46
  62 63]
 [83 49 59 42 77 89 43 75 31 57 56 79 40 37 64 42 33 78 41 86 36 62 46 41
  41 39 88 51 59 56 36 53 84 88 43 46 52 67 53 76 59 53 74 63 78 75 70 77
  57 32]
 [51 62 82 63 82 41 81 40 80 34 56 43 56 85 61 78 43 68 83 40 78 76 44 78
  60 70 60 53 34 56 79 83 63 79 69 65 32 45 55 83 47 62 52 83 40 57 73 53
  49 47]
 [33 42 40 66 57 70 50 59 69 62 53 64 43 81 30 81 85 60 53 87 89 35 87 37
  50 68 82 30 71 73 54 66 49 39 35 43 71 37 51 44 71 45 65 63 82 74 70 80
  70 86]
 [67 76 76 70 81 73 59 79 50 37 57 65 77 42 85 32 79 82 81 85 70 31 73 70
  41 47 32 43 80 33 68 44 89 47 81 77 46 63 46 89 38 43 52 71 35 59 63 65
  42 43]];
