/*********************************************
    * Lab01 - simple
    * Author: Coso
    * Creation Date: Mar, 2019
    *********************************************/
instance_name = "large_instance_14_simple";

d = 10;
r = 50;

SCj = [529 568 484 542 526 528 551 528 511 591];
Dk = [61 24 80 72 93 45 41 40 42 89 24 94 53 90 74 59 10 87 83 55 88 83 65 74 40 88 90 82 32 98 85 79 36 92 26 25 72 21 33 24 61 48 16 77 97 78 53 54 14 80];

Cjk = [[88 48 75 31 46 81 60 83 70 74 83 45 50 37 42 32 64 76 67 78 74 75 57 68
  41 73 40 51 76 42 40 38 48 35 54 79 65 79 74 87 59 54 47 46 68 82 80 87
  84 55]
 [34 73 33 76 72 61 69 64 43 69 45 82 65 34 89 80 66 78 67 76 34 56 63 36
  42 32 66 64 45 65 78 71 74 39 47 88 74 53 64 49 81 41 54 30 81 82 50 57
  70 55]
 [58 41 85 69 74 68 78 49 80 70 30 35 43 53 61 65 88 89 86 38 65 31 72 48
  38 79 75 30 33 65 76 65 62 88 58 64 39 42 50 71 54 40 38 36 42 56 45 40
  79 43]
 [48 52 60 57 39 37 36 44 31 45 42 84 58 79 42 64 68 34 83 69 46 32 42 89
  75 44 38 47 74 62 41 78 70 50 49 88 64 31 78 67 45 74 62 47 68 52 34 76
  63 77]
 [33 63 70 52 79 47 85 33 61 37 35 48 30 52 58 72 76 36 67 65 35 52 38 63
  86 84 71 69 83 51 61 76 34 42 43 79 60 79 49 85 57 31 44 64 59 76 34 60
  53 50]
 [63 55 79 77 51 36 68 43 85 86 65 50 84 62 37 81 66 72 42 76 52 45 67 57
  69 47 84 48 82 64 66 47 47 33 79 39 37 58 76 39 73 87 73 67 59 88 73 80
  79 74]
 [51 87 56 36 42 87 53 81 74 61 54 30 50 49 56 70 43 69 78 46 54 88 60 35
  35 32 50 32 88 49 57 48 87 48 88 88 83 38 37 67 44 70 53 85 76 59 37 59
  89 43]
 [34 65 74 85 47 70 74 32 56 87 81 55 59 70 57 66 58 69 74 38 75 43 36 62
  68 36 40 72 69 33 71 54 48 53 64 52 88 64 43 39 46 77 51 59 79 86 64 74
  59 61]
 [81 87 89 30 50 60 87 78 40 42 49 80 56 68 71 84 60 36 62 59 79 79 57 46
  77 41 77 53 65 66 68 61 50 70 34 37 44 86 54 40 78 81 51 45 53 61 46 56
  33 40]
 [71 49 68 59 47 37 62 75 69 61 44 32 79 75 33 32 78 82 50 31 87 87 30 80
  36 47 33 65 55 50 81 67 86 69 63 70 40 58 56 88 35 56 61 37 51 69 42 53
  52 62]];
