/*********************************************
    * Lab01 - simple
    * Author: Coso
    * Creation Date: Mar, 2019
    *********************************************/
instance_name = "large_instance_11_simple";

d = 10;
r = 50;

SCj = [353 384 344 352 392 355 346 339 356 358];
Dk = [13 99 62 66 56 18 53 68 15 76 10 69 45 82 12 82 12 82 87 24 98 30 32 58 52 10 40 68 87 25 63 12 52 57 79 46 64 81 99 69 67 63 26 48 45 40 11 45 30 27];

Cjk = [[79 38 51 87 65 39 60 38 72 61 48 57 31 54 36 57 70 65 52 67 67 88 54 88
  78 52 68 62 54 46 66 84 87 53 81 55 42 71 34 89 40 58 67 88 79 53 69 32
  55 76]
 [63 45 42 44 74 34 71 31 45 86 31 38 40 65 35 82 66 45 47 84 52 52 44 54
  41 48 47 75 35 83 61 36 79 56 80 71 39 88 38 39 41 43 56 56 42 62 68 86
  85 44]
 [76 75 43 82 84 54 47 55 41 87 47 88 85 74 73 56 33 50 49 60 86 33 48 51
  58 35 61 57 74 39 34 69 43 70 64 74 59 87 72 75 66 61 73 72 73 83 80 42
  76 74]
 [80 51 75 65 86 70 56 61 75 69 83 52 69 32 47 57 88 69 82 30 79 34 53 38
  77 76 85 56 61 62 41 40 63 54 83 53 89 53 68 62 56 51 66 58 67 36 62 39
  38 59]
 [75 33 73 64 50 46 66 65 86 35 74 62 72 76 38 79 56 57 61 64 84 56 61 53
  75 35 33 43 45 76 56 42 66 34 31 73 32 56 51 82 55 48 48 55 67 84 51 56
  64 66]
 [46 50 73 80 35 87 41 50 54 42 77 43 85 43 60 80 53 39 64 83 60 70 83 35
  45 64 35 42 73 88 58 60 69 36 59 86 45 45 54 39 88 44 34 56 71 73 34 68
  73 51]
 [42 39 55 83 52 78 60 67 82 72 83 40 54 59 64 56 41 76 67 66 41 84 82 79
  78 74 34 67 58 66 59 69 77 79 88 78 75 64 84 52 83 33 48 47 49 50 40 81
  64 64]
 [31 50 88 56 31 83 61 84 39 55 77 60 78 41 78 49 38 78 84 76 69 71 65 42
  69 76 34 59 45 36 57 36 81 35 49 48 53 48 89 76 76 62 89 55 71 49 75 53
  87 84]
 [66 41 65 30 43 52 59 37 39 73 63 34 74 52 61 54 74 69 43 83 52 52 81 66
  57 44 62 45 75 57 71 44 53 33 84 65 66 42 35 67 41 50 42 85 47 67 50 44
  38 85]
 [37 81 83 55 41 75 76 44 72 39 50 57 64 41 40 85 88 78 46 78 49 61 47 54
  57 46 35 59 51 44 83 58 42 38 40 48 78 36 58 53 83 45 71 77 51 74 59 73
  72 70]];
