/*********************************************
    * Lab01 - simple
    * Author: Coso
    * Creation Date: Mar, 2019
    *********************************************/
instance_name = "large_instance_04_simple";

d = 10;
r = 50;

SCj = [433 450 423 459 438 441 442 447 455 398];
Dk = [33 97 25 67 96 25 81 15 69 64 87 41 38 71 52 29 51 15 99 14 19 78 24 99 89 37 28 40 63 23 57 17 61 98 90 50 31 88 70 93 29 24 38 23 87 90 97 32 45 37];

Cjk = [[78 58 60 63 69 62 59 33 31 67 47 89 87 48 40 66 71 56 89 65 34 32 45 82
  85 71 57 80 59 50 61 77 68 77 66 88 53 89 71 34 42 52 82 50 56 85 46 43
  33 66]
 [75 45 56 32 69 44 69 47 42 88 68 46 43 46 85 59 32 57 42 34 65 52 80 36
  56 31 49 85 67 73 83 57 66 60 77 77 39 71 53 88 68 83 48 71 49 38 30 78
  32 61]
 [85 74 55 53 65 71 33 52 33 61 49 73 63 61 50 41 55 88 34 48 89 46 38 68
  32 32 49 31 87 57 41 53 53 39 87 76 56 70 55 64 45 66 86 74 77 73 66 88
  50 30]
 [37 31 57 80 87 59 34 74 32 89 53 74 55 73 65 73 43 85 35 42 84 42 76 55
  64 88 63 42 40 74 72 36 35 54 62 82 38 46 58 31 73 63 44 76 65 41 78 61
  31 46]
 [49 42 58 73 63 88 32 64 49 36 54 55 85 64 71 78 87 33 64 59 79 48 87 81
  81 86 78 57 36 37 41 69 65 50 35 60 79 42 74 79 48 73 35 32 54 68 46 41
  55 44]
 [67 46 66 55 66 47 57 37 51 73 43 59 47 76 30 68 54 48 65 30 46 61 63 35
  68 55 47 89 82 70 46 66 77 40 64 77 89 61 51 48 47 51 55 62 56 55 78 73
  55 35]
 [36 49 41 39 53 49 87 31 49 62 37 41 34 86 35 35 31 33 79 49 76 65 50 59
  89 66 79 86 62 73 84 32 39 51 49 85 67 59 72 84 33 38 72 37 80 49 69 81
  89 48]
 [79 48 80 75 45 89 75 47 89 49 80 47 44 35 61 73 70 41 52 73 85 35 69 33
  39 83 36 73 47 56 74 69 38 45 88 42 67 37 55 78 30 86 56 82 83 58 75 60
  41 53]
 [59 56 82 40 30 76 41 70 77 35 83 84 64 67 66 87 31 57 36 82 59 62 34 50
  50 36 68 67 46 42 46 63 64 74 60 41 71 61 45 59 45 64 74 54 57 70 56 79
  65 36]
 [43 49 84 62 82 35 41 32 37 79 77 89 76 68 51 80 81 36 69 85 68 32 43 41
  46 46 74 64 48 58 82 77 70 50 81 77 61 83 48 73 88 86 64 46 61 43 35 52
  71 31]];
