/*********************************************
    * Lab01 - simple
    * Author: Coso
    * Creation Date: Mar, 2019
    *********************************************/
instance_name = "large_instance_07_simple";

d = 10;
r = 50;

SCj = [340 336 358 332 381 364 374 339 355 348];
Dk = [57 86 21 84 81 43 49 32 67 69 95 72 48 47 13 39 46 48 68 14 33 33 69 30 89 36 84 35 96 74 62 31 34 95 82 92 72 67 39 31 20 30 54 60 17 75 85 75 56 38];

Cjk = [[35 81 51 46 68 85 43 48 37 34 55 69 62 46 45 65 68 42 49 71 73 67 68 31
  55 89 45 73 67 66 89 63 51 46 82 72 75 41 60 83 55 84 75 58 53 62 62 76
  70 72]
 [66 85 44 62 87 79 81 81 36 31 47 58 88 64 75 71 42 47 51 61 36 52 82 65
  88 69 87 85 80 52 69 38 71 80 41 78 58 42 36 72 81 35 88 32 75 41 33 85
  61 83]
 [60 41 78 65 60 83 70 64 75 61 84 76 60 52 49 77 37 83 66 57 86 71 42 48
  40 46 39 43 33 51 76 35 45 86 80 72 89 34 80 42 46 59 37 45 83 67 54 82
  82 46]
 [43 65 53 69 32 86 39 58 39 86 39 45 65 65 84 34 38 54 35 70 78 36 59 32
  75 60 37 53 48 75 65 58 45 72 59 89 84 55 58 41 79 40 47 76 60 54 38 60
  49 79]
 [44 66 33 68 65 70 30 40 84 47 66 37 85 54 70 88 85 71 45 83 32 40 70 65
  51 38 41 71 45 66 67 49 57 82 70 78 48 80 56 55 49 84 58 78 30 46 41 55
  86 75]
 [56 63 50 73 64 63 59 53 43 57 35 32 89 70 41 31 48 76 59 73 76 53 37 70
  38 89 66 63 59 53 88 89 87 86 89 81 82 44 52 63 53 53 45 43 40 37 71 54
  39 48]
 [59 77 34 73 49 42 36 75 68 50 35 57 56 51 67 67 84 73 70 48 51 61 77 31
  62 46 64 68 57 36 52 89 71 45 85 41 74 39 31 43 67 51 55 35 80 83 88 77
  62 68]
 [85 58 55 59 86 56 56 52 49 44 86 43 69 53 67 31 31 38 52 34 48 86 43 39
  74 37 88 88 42 33 44 30 62 58 81 77 30 52 41 43 79 72 70 85 38 85 75 49
  54 47]
 [52 38 48 73 60 56 30 71 84 65 59 76 68 56 61 62 80 30 79 73 66 86 43 53
  68 57 74 64 50 43 57 35 43 75 67 41 56 78 33 49 59 70 56 67 33 50 89 89
  66 45]
 [74 41 51 70 85 54 59 88 65 49 38 61 75 35 68 85 87 34 65 80 54 62 67 57
  30 47 80 48 79 36 66 67 38 68 48 74 34 66 38 33 86 77 84 78 45 56 32 45
  81 66]];
