/*********************************************
    * Lab01 - simple
    * Author: Coso
    * Creation Date: Mar, 2019
    *********************************************/
instance_name = "large_instance_21_simple";

d = 10;
r = 50;

SCj = [415 345 415 358 376 382 381 386 364 338];
Dk = [11 30 64 92 35 64 25 12 20 44 40 41 83 38 87 85 83 23 55 74 76 93 37 16 26 14 99 17 99 77 81 70 94 95 28 73 78 33 58 78 15 58 20 31 40 80 82 74 70 85];

Cjk = [[61 63 55 48 44 59 64 67 34 39 45 54 68 62 30 53 35 44 38 86 76 56 60 59
  68 42 73 57 57 71 80 32 67 83 34 60 64 71 41 52 54 40 53 76 81 72 37 62
  79 61]
 [61 76 77 88 85 47 76 81 67 51 64 51 57 49 41 51 85 49 69 70 52 73 72 58
  86 34 41 64 38 40 77 75 32 30 31 84 55 72 46 40 85 48 80 66 47 70 56 38
  38 36]
 [39 44 46 37 30 65 38 37 48 30 71 62 38 33 89 48 59 34 65 69 61 60 70 39
  84 83 52 78 78 32 80 66 75 49 30 50 33 68 74 85 33 80 49 73 34 88 61 30
  56 83]
 [58 68 63 53 59 60 51 47 32 82 87 43 40 38 57 86 70 48 37 82 34 55 49 59
  78 84 54 47 60 46 85 43 76 49 50 72 54 79 31 59 67 71 70 65 77 36 75 43
  63 54]
 [32 77 35 33 73 82 81 76 51 41 48 85 50 70 47 79 56 83 41 39 43 56 57 62
  39 72 81 75 40 55 34 51 44 52 59 64 77 63 54 32 77 55 51 81 73 82 48 30
  50 82]
 [84 86 33 66 88 43 58 44 43 32 32 68 60 84 41 30 83 55 86 36 36 88 49 70
  70 57 37 42 85 77 41 52 55 87 38 55 34 71 34 46 52 33 68 47 76 60 37 77
  58 60]
 [33 80 76 39 68 67 88 78 62 67 47 57 71 86 65 35 56 71 49 46 74 69 86 62
  80 51 78 65 39 87 68 44 79 64 49 72 73 72 85 45 65 48 53 55 65 48 88 70
  50 45]
 [40 42 41 39 84 44 64 53 72 50 59 60 61 83 50 77 71 54 39 47 37 50 56 77
  51 84 52 33 85 86 39 83 62 50 69 86 66 78 70 87 61 41 40 81 77 60 64 33
  70 79]
 [62 34 34 37 30 87 45 51 52 56 67 59 36 84 55 43 60 79 53 44 51 80 80 35
  76 38 31 85 39 54 83 47 30 85 53 41 81 59 43 71 76 89 52 64 44 55 78 47
  69 51]
 [63 38 67 32 86 31 45 76 76 50 80 74 46 63 48 85 71 63 78 42 45 47 66 69
  79 64 82 30 30 42 81 40 51 81 32 57 85 72 87 52 65 47 32 76 73 47 57 73
  75 60]];
