/*********************************************
    * Lab01 - simple
    * Author: Coso
    * Creation Date: Mar, 2019
    *********************************************/
instance_name = "large_instance_02_simple";

d = 10;
r = 50;

SCj = [295 301 309 323 322 316 297 346 295 306];
Dk = [95 24 36 49 59 45 72 88 81 56 27 82 89 71 52 91 25 59 25 74 71 48 75 23 66 46 79 54 73 37 93 85 37 38 25 12 50 80 92 52 14 55 79 21 43 36 37 40 32 13];

Cjk = [[80 72 79 58 37 60 62 51 63 56 36 39 66 43 75 38 31 39 45 66 43 89 47 33
  85 35 79 65 30 36 51 82 38 55 69 66 53 79 42 36 33 88 46 42 34 46 68 86
  75 57]
 [64 41 55 76 46 31 31 48 47 59 56 56 75 84 56 30 57 52 56 80 48 55 75 76
  89 51 35 75 72 42 50 84 86 36 76 41 33 70 56 46 56 54 83 85 31 67 77 88
  51 77]
 [85 65 87 69 72 44 74 40 43 42 73 50 87 36 63 40 47 60 68 59 34 35 57 66
  67 33 65 65 58 88 81 67 85 52 31 36 50 57 74 79 45 30 56 55 73 66 62 63
  56 37]
 [64 31 77 46 40 74 78 48 51 69 70 88 57 64 30 70 49 76 65 70 88 51 84 55
  34 77 85 50 45 76 40 62 57 70 70 72 63 50 74 62 47 84 51 49 45 52 38 49
  66 45]
 [55 45 53 62 43 39 54 78 69 63 61 48 33 56 43 76 46 42 54 36 84 71 57 49
  30 71 39 70 39 82 59 76 67 75 54 57 61 44 50 80 73 45 81 43 69 31 89 55
  78 64]
 [43 48 33 73 35 46 71 85 54 38 61 48 82 66 81 43 45 85 44 89 32 36 57 66
  52 54 48 68 51 43 86 30 39 65 83 69 69 43 42 69 47 55 38 36 86 76 87 46
  88 75]
 [49 50 60 67 58 75 46 80 38 65 59 88 80 87 89 65 43 68 68 46 60 30 47 44
  49 40 41 51 41 70 75 49 37 87 88 56 61 49 78 46 62 74 37 88 67 67 54 55
  85 55]
 [50 61 81 80 79 46 46 79 48 72 79 71 73 44 40 35 41 30 43 50 67 78 61 68
  70 37 76 89 60 40 31 73 77 50 64 46 34 45 59 38 45 80 39 69 78 57 37 78
  41 89]
 [46 67 79 84 44 32 58 51 48 59 46 58 62 71 69 61 62 88 40 82 43 85 57 34
  70 83 32 51 45 65 68 72 43 35 76 63 72 32 46 34 58 85 37 85 85 71 37 60
  85 57]
 [45 79 66 37 61 30 40 63 63 63 37 88 77 55 67 57 30 53 70 30 57 73 50 62
  68 52 74 64 74 77 58 87 33 42 39 59 30 50 59 42 86 36 71 49 76 65 46 49
  38 32]];
