/*********************************************
    * Lab01 - simple
    * Author: Coso
    * Creation Date: Mar, 2019
    *********************************************/
instance_name = "large_instance_23_simple";

d = 10;
r = 50;

SCj = [376 379 436 403 385 392 371 403 366 421];
Dk = [50 12 79 24 39 52 70 17 39 73 72 20 98 90 97 58 61 99 20 72 88 79 11 87 42 57 37 13 71 97 53 39 78 65 39 38 75 43 75 62 56 80 23 12 64 39 15 17 17 52];

Cjk = [[75 37 67 59 80 54 41 49 82 82 62 42 31 39 85 56 79 48 57 86 49 63 82 71
  78 64 45 57 87 87 43 30 54 31 84 81 48 58 51 59 70 31 85 51 39 85 78 37
  58 57]
 [35 70 89 89 57 86 38 59 54 60 53 36 81 31 76 61 61 32 44 31 48 65 71 75
  50 71 37 81 59 66 58 47 52 81 54 38 43 51 72 71 87 49 89 66 69 33 51 48
  74 42]
 [50 50 58 37 71 53 87 57 60 55 31 72 62 39 73 33 72 32 57 48 78 60 59 78
  82 40 49 49 88 43 78 60 86 45 69 36 76 72 82 83 80 52 41 46 57 48 87 87
  76 69]
 [34 30 40 45 58 84 53 61 47 87 32 75 78 66 42 72 64 88 86 72 33 44 49 51
  64 71 74 31 37 88 73 40 34 75 49 58 47 89 63 78 61 81 50 60 52 77 31 33
  66 69]
 [79 51 37 58 78 32 76 66 53 85 54 30 60 40 40 47 84 82 65 47 77 49 80 50
  57 48 41 37 55 45 37 74 63 65 89 44 33 42 70 88 79 79 38 86 71 68 40 67
  65 57]
 [68 67 86 79 82 48 85 50 44 62 61 39 60 32 61 63 52 64 76 40 82 39 44 71
  60 63 47 69 79 57 80 30 57 66 74 78 89 59 42 37 67 70 89 74 56 47 33 89
  74 36]
 [79 73 79 74 69 43 34 39 38 88 55 84 67 82 44 49 45 67 77 49 42 83 77 37
  62 45 52 83 47 58 46 34 78 48 89 57 30 56 49 34 86 39 85 73 45 87 42 71
  65 39]
 [78 42 49 82 44 66 85 48 49 32 44 65 84 40 36 56 75 34 86 71 40 33 36 30
  36 68 86 87 60 45 62 38 40 74 82 33 65 79 35 60 52 78 41 38 48 73 88 68
  51 40]
 [46 42 65 36 67 51 87 79 74 69 33 81 87 79 86 69 30 84 77 49 45 79 58 69
  43 61 36 33 50 77 63 54 37 43 58 37 82 35 38 39 45 42 63 72 44 31 54 58
  55 80]
 [88 80 31 84 56 42 33 30 87 68 54 69 45 52 59 71 84 48 72 30 36 40 77 36
  83 82 51 39 34 68 86 76 37 79 89 57 83 37 87 44 57 74 32 76 69 58 55 71
  55 56]];
