/*********************************************
    * Lab01 - simple
    * Author: Coso
    * Creation Date: Mar, 2019
    *********************************************/
instance_name = "large_instance_19_simple";

d = 10;
r = 50;

SCj = [428 432 437 437 468 438 442 457 420 437];
Dk = [96 13 30 40 87 14 32 44 44 39 19 31 32 34 45 28 41 17 70 49 28 70 50 56 27 91 78 41 60 82 72 24 87 69 96 83 75 66 25 44 79 64 77 91 57 96 38 19 81 25];

Cjk = [[33 46 59 66 61 87 51 35 86 78 50 34 85 63 89 83 52 34 64 81 76 56 89 66
  56 61 70 78 51 81 37 78 74 71 83 41 72 49 31 69 76 77 74 46 73 38 57 36
  45 49]
 [65 73 36 47 38 67 54 68 64 33 60 82 67 84 44 78 84 35 56 68 48 58 57 82
  69 41 81 48 79 47 81 78 37 33 51 56 84 61 53 67 43 46 56 69 34 61 75 52
  68 79]
 [44 82 52 32 63 68 42 41 35 59 80 72 48 70 69 42 53 47 64 59 56 78 40 49
  44 63 80 73 38 88 39 57 31 89 36 59 33 80 64 46 37 64 32 82 62 80 45 68
  65 71]
 [76 81 57 54 78 49 60 47 51 88 60 88 82 89 73 69 64 72 84 81 53 86 72 37
  65 53 58 44 55 34 42 53 52 54 79 57 62 73 67 30 83 66 48 57 71 87 36 35
  61 31]
 [46 46 53 32 48 37 66 35 76 36 48 48 64 52 40 43 46 75 44 52 87 39 46 36
  84 45 55 80 55 58 49 66 77 52 30 35 61 52 65 52 82 39 85 36 62 54 79 85
  47 59]
 [38 39 50 52 51 47 71 84 56 87 82 53 51 79 45 50 73 38 83 68 35 75 79 37
  80 64 37 51 63 49 88 76 65 72 67 82 71 75 37 51 50 75 82 79 55 56 43 41
  41 41]
 [82 37 61 44 67 30 83 84 75 66 67 52 31 78 88 37 84 84 37 69 65 84 48 49
  47 49 87 36 58 48 82 36 88 70 67 74 69 32 78 69 37 76 75 44 63 30 54 84
  69 66]
 [83 36 88 58 82 35 59 30 50 35 84 72 68 49 87 67 75 89 37 53 48 65 58 54
  78 45 42 65 56 61 46 43 71 87 32 57 56 31 38 61 43 70 89 55 85 62 70 51
  78 36]
 [56 44 47 31 89 34 79 71 58 49 88 58 41 40 84 52 47 52 36 74 76 48 84 43
  81 47 44 33 67 61 78 87 41 60 83 71 61 74 60 45 60 59 76 39 71 56 73 32
  56 54]
 [83 36 67 89 57 42 43 83 87 37 85 54 80 34 46 78 58 85 66 74 36 51 65 51
  79 41 45 56 56 61 51 30 36 35 64 35 57 48 89 63 44 60 84 35 62 79 42 63
  85 42]];
